id	name
6033	 "Federal Aviation Administration wrong
5505	 "Baltimore City Law Department
5494	 "Office of the State Controller
5440	 "University of Florida, Levin College of Law, Center for International Financial Crimes Studies
5445	 "Florida Commission on Human Relations
5415	 "Lee County Public Schools
5475	 "City of Billings, City Clerk
5477	 "West Virginia University, Office of the Vice President for Legal Affairs and General Counsel
3	 "Office of Michael P. Ross
5502	 "Dutchess County Medical Examiner
5503	 "Union County Coroner
5507	 "University of Nevada, Las Vegas
5501	 "Bucks County Intermediate Unit #22
5506	 "Waller County Sheriff's Office
5498	 "Travis County Clerk
5519	 "Ada County Sheriff's Office
5523	 "Arlington Circuit Court
5694	 "Development Services Agency
5522	 "Imperial County Sheriff's Office
5493	 "Department of Emergency Services and Public Protection, Special Licensing & Firearms Unit
5496	 "Secretary of State
5527	 "Iowa Correctional Institution for Women
5529	 "Willacy County Sheriff
5530	 "Karnes County Sheriff
6261	 "Town Police Department
28	 "Cambridge Animal Commission
30	 "Election Department
5499	 "United States Attorney's Office, District of Colorado
2	 "Traffic, Parking & Transportation
6246	 "
6240	 "Indiana Intelligence Fusion Centeriana
6249	 "Chicago Metra
6248	 "Department of the Navy
6253	 "Department of Justice, Department of Justice, Criminal Division
4127	 "Chicago Law Department
5248	 "Department of Human Resources
5497	 "Department of Mental Health
3931	 "Department of Finance
5764	 "US Navy Judge Advocate General
6247	 "City of Berwyn
6252	 "Office of Naval Research
36	 "Lyndon Baines Johnson Library & Museum
5528	 "Hidalgo County Sheriff's Office
5520	 "Kern County Sheriff's Office
5521	 "San Diego County Sheriff's Department
5516	 "California Natural Resources Agency
5616	 "Alexandria Police Department
885	 "Mayor's Office
6265	 "Illinois Commerce Commission
6258	 "Department  of Homeland Security
3984	 "Shelby County Health Department
6267	 "Nelson Hermilla, Chief  FOIA/PA Branch U.S. Department of Justice Civil Rights Division 950 Pennsylvania Avenue, N.W. FOIA/PA Branch, Room 3234 Washington, D.C. 20530 Tel. (202) 514-4210 Email: CRT.FOIArequests@usdoj.gov
6254	 "Federal Bureau of Investigation, Department of Labor, Department of Justice, Criminal Division
6268	 "Kane County Clerk of Court John A. Cunningham
6266	 "Village of Glenview
6260	 "Metropolitan Transit Authority (MTA), Metropolitan Transit Authority (MTA), New York City Transit
6274	 "Philadelphia City Archives
6303	 "Massachusetts Fusion Center
6251	 "University of North Texas Police Department
6269	 "Fort Hood
764	 "United States Attorney's Office for the District of Massachusetts
4410	 "San Bernardino County Sheriff
858	 "Chicago Transit Authority
468	 "Department of Transportation
5657	 "Montgomery County Sheriff's Office
6250	 "Southeastern Pennsylvania Transportation Authority
5223	 "Corpus Christi Police Department
64	 "Department of the Interior
5119	 "Springdale Police Department
5218	 "Colorado Springs Police Department
6259	 "Somerville District Court
267	 "Division of Health Care Finance and Policy
6277	 "Buffalo Division of Administration, Finance, Policy and Urban Affairs
6301	 "Inspector General, U.S. Department of Agriculture [APPEAL AGENCY]
6272	 "Chicago Committee on Zoning
6271	 "Nassau County Office of Consumer Affairs
6302	 "Records Management Division (FOIA Appeals), FEMA
6255	 "Town Police Department
6298	 "Naval Special Warfare Command (NAVSPECWARCOM)
3036	 "Office of the City Clerk
6263	 "South Carolina Army National Guard
6299	 "Central Intelligence Agency, Inspector General Central Intelligence Agency
6275	 "Manitowoc County Police Department
5134	 "Erie Area School District
4442	 "Bent County Development Foundation
6276	 "Arkansas Secretary of State
6270	 "USDA Office of the Secretary
404	 "Palo Alto Police Department
2396	 "Occupational Safety and Health Administration
3544	 "State of New Jersey Department of Corrections
3655	 "Department of Corrections
6264	 "New York City Clerk's Office
3979	 "Department of Corrections
5963	 "King County Metro Transit
3217	 "Danville Police Department
6314	 "Maryland State Treasurer
6310	 "Department of Justice, Department of Justice, National Security Division
6312	 "Department of Justice, Criminal Division, National Security Division
6304	 "University of Wisconsin Madison
6306	 "Juneau City Manager
6317	 "Massachusetts Commonwealth Fusion Center
6319	 "Florida Department of Law Enforcement
6256	 "Sandia National Laboratory
6300	 "Department of Information Technology
6323	 "US Army Corps of Engineers - Philadelphia District
6311	 "Department of Justice, National Security Division, National Security Division
6308	 "Mashpee School Committee
6257	 "Creve Coeur Police Department
308	 "Office of the City Manager
6325	 "St. Louis County Prosecuting Attorney
6279	 "University of Kansas
770	 "Fort Wayne Police
281	 "Arizona State University
861	 "Henderson Police Department
6313	 "Office of Emergency Communications
6309	 "Independent Police Review Authority
6322	 "Dallas County Sheriff's Department
6316	 "Auburn Police Department
627	 "Suffolk County Police Department
6331	 "Los Angeles County Office of the Assessor
4041	 "Department of State
6335	 "U.S. Army, U.S. Army, Dugway Proving Ground
6326	 "Town of Brookhaven Supervisor's Office
6336	 "Fairfax County Public Schools
6345	 "St. Louis County Circuit Court
6337	 "U.S. Army, Dugway Proving Ground, Dugway Proving Ground
6321	 "New Richmond Police Department
6330	 "King County Tax Assessor
6341	 "St. Croix County District Attorney's Office
437	 "Goleta, CA Police Department
4339	 "MuckRock
6333	 "Los Angeles County Assessment Appeals Board
6305	 "California State University, Chico
6320	 "Office of Mental Health
6327	 "City of Flint
6315	 "Naval Research Laboratory
6342	 "Westland City Clerk
6361	 "United States Department of Agriculture Agricultural Research Service
6281	 "University of Alabama
6283	 "Florida State University
6328	 "Kansas Commission on Peace Officers' Standards and Training
6262	 "Department of Financial Services
6324	 "Department of the Interior, Office of Surface Mining
6282	 "University of Cincinnati
2600	 "Virginia Department of Criminal Justice Services
6332	 "L.A. County Treasurer and Tax Collector
6344	 "Missouri Department of Corrections
6352	 "U.S. Marshals Service
6354	 "San Diego County Probation Department
6339	 "Bureau of Land Management, Nevada
170	 "National Air and Space Intelligence Center
6338	 "Bureau of Land Management, Nevada State Office
6285	 "Iowa State University
6350	 "San Diego County District Attorney
3103	 "Quinsigamond Community College Police
6362	 "Chicago  Department of Water Management
6384	 "Department of fakery
467	 "Montgomery County, TX Sheriff
4883	 "Department of Agriculture,  Natural Resources Conservation Service
771	 "Kansas City Kansas Police Department
6343	 "Grayson County Sheriff's Office
2558	 "
6284	 "Indiana University
2489	 "Northeastern Correctional Center (Massachusetts Corrections)
4177	 "Boston Regional Intelligence Center (BRIC)
6340	 "Old Dominion University
3121	 "Chicago Public Schools
3214	 "Marine Corps Combat Development Center
6370	 "Texas Tech
913	 "Office of the Governor - Alaska
6286	 "University of Iowa
6363	 "Garland Financial Services
3111	 "Emmanuel College Campus Safety Department
3113	 "Suffolk University Police
6355	 "Massachusetts Department of Public Health, Office of Oral Health
6365	 "Hamilton County Coroner's Office
6307	 "Equal Employment Opportunity Commission, Equal Employment Opportunity Commission, Los Angeles Field Office
6357	 "Stanislaus County Sheriff's Department
3441	 "Upton Town Clerk
6369	 "University of Oregon
2551	 "Lowell Regional Transit Authority
6346	 "Department of Adult and Juvenile Detention
3107	 "Boston College Police
4863	 "Office of the Attorney General - Missouri
524	 "U.S. Department of Agriculture - Office of Inspector General
5678	 "Riverdale City Police Department
6371	 "Virginia Tech
6387	 "Arkansas Department of Corrections
6372	 "Boston College
6393	 "The Oak Creek Water and Sewer Utility
6398	 "Dallas Police Department, Dallas Fusion Center, City Controller's Office
465	 "Kansas State University
6288	 "University of Mississippi
6366	 "Naval Facilities Engineering Command, Far East
4265	 "Occupational Safety and Health Administration (OSHA), Region V: Chicago
6394	 "Defense Health Agency Office of General Counsel [APPEALS]
6399	 "Illinois Workers Compensation Commission
6351	 "Leavenworth County Sheriff's Office
6368	 "Federal Railroad Administration, Department of Transportation, Federal Transit Administration
6373	 "University of Oregon
634	 "Lacey Police Department
6291	 "Purdue University
6292	 "Texas  A&M
721	 "Stark County Sheriff
6293	 "university of California Las Angeles
6391	 "FDA
6359	 "Delaware Lottery
4905	 "Vineland Police Department
5023	 "Joliet Police Department
665	 "Kansas City Police Department
6287	 "University of Louisville
4072	 "San Francisco Unified School District
6295	 "University of West Virginia
6377	 "University of Northern Iowa
6375	 "University of Dayton
6378	 "University of Alabama at Birmingham
694	 "La Plata Police Department
6374	 "San Diego State University
6360	 "Department of Justice, Department of Justice, Justice Management Division
6379	 "Georgia State University
766	 "Hayward Unified School District
6296	 "Wichita State University
813	 "Carol Stream Police Department
6297	 "Unversity of Wisconsin
6383	 "University of Texas, Austin School of Law
1635	 "Grace F. Cole Elementary School Library
1466	 "Allen Keith Middle School Library
458	 "Department of Agriculture, Agricultural Research Service
6380	 "New Mexico State University
90	 "Defense Finance and Accounting Service
5913	 "Barren County Sheriff's Office
2596	 "Prince William County Police
6386	 "Department of Agriculture Risk Management Agency
432	 "Department of Public Safety
6376	 "Boise State University
6404	 "California Department of Education
6405	 "Colorado Department of Education
2492	 "South Middlesex Correctional Center (Massachusetts Corrections)
6408	 "Illinois State Board of Education
925	 "Bureau of Accounting
2652	 "City of Somerville Personnel Department
3122	 "Illinois State University
3134	 "The Somerset Hills School District
3138	 "Department of Veterans Affairs, Veterans Benefits Administration
5945	 "Department of Public Health
3610	 "Charlestown Police Department
3796	 "City Attorney's Office - Burlington, VT
3887	 "Town Clerk
3886	 "Motor Vehicle Administration
3681	 "Lincoln Public Schools
3918	 "Fairfax County Office of Public Affairs
2760	 "Mobile County Schools
6381	 "Appalachian State university
2484	 "MCI - Framingham (Massachusetts Corrections)
3391	 "Marblehead Town Clerk
6413	 "Maryland Department of Education
6409	 "Indiana Department of Education
846	 "Oregon State Police
3954	 "Office of Motor Vehicles
3497	 "Florida Bar
4040	 "Virginia Department of Transportation
3964	 "Queens Borough President's Office
4249	 "Manhattan Community Board No. 9
2801	 "Wilcox County Schools
4422	 "Tennessee Lottery
4428	 "Del Mar Union School District
5413	 "Newton Massachusetts
4132	 "Town of Newtown, CT
4157	 "Utah Division of Juvenile Justice Services
4503	 "City of Shelby, MT
4263	 "Occupational Safety and Health Administration (OSHA), Region III: Philadelphia
4289	 "City of Katy, Texas
4319	 "Oregon State Lottery
4364	 "Rome City School District
4441	 "Las Animas County
4475	 "Bergen County Sheriff's Office (NJ)
4480	 "Office of the Governor of Kentucky
4094	 "Missouri Department of Public Safety
4164	 "Colorado Department of Health Care Policy and Financing
4015	 "Department of Transportation
4226	 "Department of Education
344	 "Wichita Police Department
4431	 "Las Cruces Police Department
4548	 "Bay County (FL)
5958	 "Concord Police Dept. Special Enforcement Team
4924	 "Department of Health and Social Services
5094	 "Human Resources Development
5311	 "Better Business Bureau
5249	 "Office of Payroll Administration
4759	 "Redevelopment Agency
4953	 "Town of Jena
4901	 "Longview Police Department
6038	 "Alaska Department of Environmental Conservation
4337	 "Unified Port of San Diego
5975	 "Maritime Administration
4580	 "City of Bridgeport, TX
4767	 "Berkshire County Jail and House of Correction
5830	 "Comptroller
5959	 "Upson County Sheriff's Department
5980	 "Department of Commerce
4796	 "Office of the Governor
5093	 "Texas Workforce Commission
3437	 "Sudbury Town Clerk
4373	 "The Conflicts of Interest Board
4760	 "City Clerk
4772	 "Ash Street Jail and Regional Lock-Up
4252	 "New York State Intelligence Center
